CLUSTERID1,CLUSTERID2,ComponentIndex,Cosine,DeltaMZ
14975,15630,318,0.8243,-22.032
14825,14975,318,0.974,0
14910,14975,318,0.9733,0
14975,15154,318,0.9675,0
11812,13634,318,0.8913,2.001
11812,14381,318,0.8847,2.001
11812,15620,318,0.9464,0
14825,14910,318,0.9786,0
14910,15154,318,0.9622,0
13634,14381,318,0.9426,0
13634,15620,318,0.9061,-2
14381,15620,318,0.8888,-2
14825,15154,318,0.9686,0
15620,15670,318,0.8549,-15.966
5977,6499,319,0.9086,0
6790,7096,319,0.8209,-146.048
6790,7724,319,0.8286,-31.973
6790,9638,319,0.8898,-146.047
8467,9638,319,0.825,63.945
9638,9870,319,0.9067,-31.973
6860,9638,319,0.8249,-116.037
7096,9638,319,0.8527,0
7647,9638,319,0.8373,31.972
7647,9870,319,0.858,0
6380,7647,319,0.8676,-63.944
7096,7647,319,0.9448,-31.972
7647,8467,319,0.877,-31.973
6499,7096,319,0.839,-132.032
7096,8467,319,0.9443,-63.945
1769,1821,321,0.7858,-100.046
9817,10075,322,0.9653,0
15650,15691,324,0.8301,-0.182
6599,10943,325,0.8933,-67.988
2386,3293,327,0.7661,-14.015
2386,3855,327,0.8064,18.011
3293,3855,327,0.7858,32.026
753,1539,327,0.8065,0.001
1330,1539,327,0.7888,-14.016
2298,6800,327,0.7469,-76.031
2298,7726,327,0.7925,-87.995
1330,2298,327,0.798,12
1235,1430,327,0.8179,0.014
3855,7726,327,0.7438,42.01
1235,1330,327,0.7719,0.984
2964,3703,328,0.9072,15.995
2964,3764,328,0.8976,14.992
2964,5931,328,0.8264,29.007
2964,5933,328,0.8395,30.011
3703,6840,328,0.8708,-17.957
3764,6840,328,0.8795,-16.953
5348,6840,328,0.8452,50.031
5926,6840,328,0.8247,-29.966
5931,6840,328,0.8608,-30.969
5933,6840,328,0.8432,-31.972
6840,8994,328,0.8262,15.995
3698,5926,328,0.8314,14.015
3703,5926,328,0.8614,12.009
3764,5926,328,0.8922,13.013
5926,5931,328,0.9026,1.003
5926,5933,328,0.8904,2.006
3688,4855,328,0.8537,297.111
3703,4855,328,0.8645,0
3764,4855,328,0.869,1.003
4855,5348,328,0.8311,-67.987
4855,5933,328,0.8316,14.016
3688,3703,328,0.9292,297.111
3703,3764,328,0.9626,-1.003
3703,5348,328,0.9501,-67.988
3703,5931,328,0.9154,13.012
3703,5933,328,0.9171,14.016
5348,5388,328,0.9296,-365.099
3698,3764,328,0.8655,1.002
3764,5348,328,0.9037,-66.984
3764,5931,328,0.9236,14.015
3764,5933,328,0.9011,15.019
3698,5931,328,0.8235,15.017
5348,5931,328,0.8608,81
5348,5933,328,0.8601,82.003
5931,5933,328,0.9557,1.003
3650,3689,330,0.8418,0.059
3650,4267,330,0.8491,0
5214,5227,331,0.9614,329.12
3779,3960,332,0.8448,-0.058
2102,2997,334,0.7742,-53.971
9253,10030,338,0.7298,-29.015
9850,10030,338,0.7298,-86.037
9861,10030,338,0.7354,-72.021
9253,9850,338,0.8718,57.021
9253,9861,338,0.893,43.006
6535,9253,338,0.7136,-85.017
6436,6535,338,0.8961,1.998
6535,9850,338,0.8017,-27.996
6535,9861,338,0.7146,-42.011
10960,10968,338,0.8693,1.997
10966,10968,338,0.9394,-1.997
9850,10968,338,0.7244,-58.974
9850,9861,338,0.9258,-14.016
10960,10966,338,0.8514,3.995
9850,10966,338,0.7401,-56.977
14874,15123,339,0.9335,0
15072,15123,339,0.9179,0
15123,15132,339,0.9424,-0.036
15123,15188,339,0.9387,0
15123,15298,339,0.9302,0
14270,15067,339,0.8943,0
14482,15067,339,0.9206,0
14683,15067,339,0.9077,0
14945,15067,339,0.9002,0
14521,15010,339,0.9454,0
14700,15010,339,0.9351,0
14874,15010,339,0.939,0
14930,15010,339,0.9545,0
15010,15072,339,0.9402,0
14164,15010,339,0.9385,0
14521,14700,339,0.9548,0
14700,14874,339,0.9503,0
14700,14930,339,0.9453,0
14700,15072,339,0.956,0
14700,15132,339,0.914,-0.036
14700,15188,339,0.9195,0
14700,15298,339,0.9243,0
14164,14700,339,0.9249,0
14521,14874,339,0.9561,0
14874,14930,339,0.9288,0
14874,15072,339,0.9584,0
14874,15132,339,0.9361,-0.036
14874,15188,339,0.9285,0
14874,15298,339,0.925,0
14164,14874,339,0.9312,0
14521,15072,339,0.9521,0
14930,15072,339,0.9334,0
15072,15132,339,0.9278,-0.036
15072,15188,339,0.9274,0
15072,15298,339,0.9295,0
14164,15072,339,0.9277,0
14164,14270,339,0.8728,-14.016
14164,14521,339,0.9356,0
14164,14930,339,0.9343,0
14521,15132,339,0.9149,-0.036
15132,15188,339,0.9409,0.036
15132,15298,339,0.9264,0.036
14521,15188,339,0.9205,0
15188,15298,339,0.9378,0
14270,14482,339,0.919,0
14270,14683,339,0.906,0
14270,14945,339,0.9075,0
14482,14683,339,0.921,0
14683,14945,339,0.9168,0
14482,14945,339,0.9129,0
14521,15298,339,0.9163,0
14521,14930,339,0.9328,0
974,1033,342,0.7239,-23.016
1033,15578,342,0.7386,0
10619,10624,343,0.8094,-32.026
2163,16046,344,0.9772,0
59,16046,344,0.9944,0
1633,16046,344,0.9664,0.073
1846,16046,344,0.9539,0
15740,16046,344,0.9899,0
15814,16046,344,0.9909,0
15850,16046,344,0.9931,0
15903,16046,344,0.9926,0
16046,16126,344,0.9948,0
16046,16208,344,0.992,0
2163,15903,344,0.9756,0
59,15903,344,0.9917,0
1633,15903,344,0.9664,0.073
1846,15903,344,0.9538,0
15740,15903,344,0.9918,0
15814,15903,344,0.993,0
15850,15903,344,0.9945,0
15903,16126,344,0.9916,0
15903,16208,344,0.9941,0
59,1633,344,0.9662,-0.073
1633,1846,344,0.9654,0.073
1633,2163,344,0.9622,0.073
1633,15740,344,0.9685,0.073
1633,15814,344,0.9635,0.073
1633,15850,344,0.9645,0.073
1633,16126,344,0.9652,0.073
1633,16208,344,0.9643,0.073
2163,15814,344,0.9736,0
59,15814,344,0.9889,0
1846,15814,344,0.9512,0
15740,15814,344,0.9897,0
15814,15850,344,0.9911,0
15814,16126,344,0.9887,0
15814,16208,344,0.9917,0
2163,16126,344,0.9768,0
59,16126,344,0.9939,0
1846,16126,344,0.9534,0
15740,16126,344,0.9905,0
15850,16126,344,0.992,0
16126,16208,344,0.9917,0
59,1846,344,0.9538,0
59,2163,344,0.9765,0
59,15740,344,0.9903,0
59,15850,344,0.9912,0
59,16208,344,0.9905,0
2163,15740,344,0.9763,0
1846,15740,344,0.9536,0
15740,15850,344,0.9897,0
15740,16208,344,0.992,0
1846,2163,344,0.9594,0
1846,15850,344,0.953,0
1846,16208,344,0.9528,0
2163,15850,344,0.9749,0
15850,16208,344,0.993,0
2163,16208,344,0.9754,0
8745,10838,347,0.717,64.045
12637,13531,350,0.763,0
4968,5534,351,0.8753,-67.988
5534,5857,351,0.8628,67.988
5534,6064,351,0.8807,14.016
4968,5857,351,0.97,0
4968,6064,351,0.9209,-53.972
5857,6064,351,0.9185,-53.972
13491,13659,352,0.8239,-10.019
13659,13757,352,0.9311,28.031
6886,8749,357,0.7403,-49.983
6886,10534,357,0.8979,-67.988
8133,8765,358,0.9852,3.977
8133,8889,358,0.9893,-27.995
8133,9384,358,0.9758,-59.967
8133,11959,358,0.9705,72.88
6998,8133,358,0.9684,-299.074
8765,9384,358,0.9757,-63.944
8889,9384,358,0.9807,-31.972
9384,11959,358,0.9687,132.847
6998,9384,358,0.9789,-359.041
6998,8765,358,0.9688,-295.096
6998,8889,358,0.9741,-327.069
8765,8889,358,0.9885,-31.972
8765,11959,358,0.9692,68.902
8889,11959,358,0.9711,100.875
7804,8700,359,0.9278,15.999
7804,9381,359,0.9201,18.006
8700,9381,359,0.9207,2.006
12015,12035,363,0.7473,304.024
7834,9841,364,0.9212,-19.021
3767,6241,364,0.9425,0
5489,6241,364,0.9347,0
6241,7483,364,0.9461,-14.016
6241,7994,364,0.9399,0
6241,9839,364,0.9662,0
6241,10051,364,0.9679,0
6241,13675,364,0.9587,0
6241,14078,364,0.9578,0
6241,14466,364,0.9692,0
6241,15571,364,0.935,0
5489,12159,364,0.9266,0
7994,12159,364,0.9212,0
7483,10051,364,0.9432,14.016
7483,13675,364,0.9335,14.016
7483,14078,364,0.9371,14.016
7483,14466,364,0.9457,14.016
3767,5489,364,0.9295,0
3767,7631,364,0.9232,0
3767,7994,364,0.9387,0
3767,9839,364,0.9394,0
3767,10051,364,0.9442,0
3767,13675,364,0.9352,0
3767,14078,364,0.935,0
3767,14466,364,0.9471,0
3767,15571,364,0.9298,0
5983,9841,364,0.9231,-4.044
9839,13407,364,0.9337,0
10051,13407,364,0.9371,0
13407,13675,364,0.9558,0
13407,14078,364,0.9326,0
13407,14466,364,0.9421,0
5489,7994,364,0.9366,0
7994,9839,364,0.9356,0
7994,10051,364,0.9417,0
7994,13675,364,0.9328,0
7994,14466,364,0.9441,0
7994,15571,364,0.936,0
5983,5996,364,0.9136,-308.023
5983,14466,364,0.9418,125.015
9839,14466,364,0.9716,0
10051,14466,364,0.9769,0
13675,14466,364,0.9695,0
14078,14466,364,0.9692,0
9839,10051,364,0.977,0
10051,13675,364,0.9646,0
10051,14078,364,0.968,0
10051,15571,364,0.937,0
9839,13675,364,0.9663,0
13675,14078,364,0.9645,0
13675,15571,364,0.9288,0
5983,9839,364,0.9359,125.014
4969,5489,364,0.9293,15.995
5489,15571,364,0.9261,0
4969,15571,364,0.9213,15.995
14078,15571,364,0.9351,0
4969,14078,364,0.9325,15.995
9839,14078,364,0.9651,0
4969,9839,364,0.9347,15.995
3928,8582,368,0.8327,-155.071
5000,8582,368,0.8309,-164.986
5874,8582,368,0.8678,-106.003
7559,8582,368,0.8434,-48.052
2409,3357,368,0.9436,15.995
3357,5000,368,0.882,-53.972
3694,4246,368,0.8795,14.016
4246,4472,368,0.8732,-28.031
4246,5000,368,0.8217,1.979
4246,5054,368,0.9179,-0.036
5874,7124,368,0.8233,-74.036
2748,2759,368,0.8778,1.995
2759,3525,368,0.9223,-14.016
2759,6776,368,0.8786,58.042
3791,4578,368,0.8644,-14.016
3791,7124,368,0.8395,-114.068
3525,5054,368,0.8239,-53.972
3694,5054,368,0.8668,13.979
4472,5054,368,0.8915,27.995
5000,5054,368,0.823,-2.016
2748,3525,368,0.8326,-12.021
3525,6776,368,0.8325,72.057
5743,6776,368,0.8794,0
3694,4472,368,0.8953,-14.015
4472,5000,368,0.8756,30.011
2409,3525,368,0.8472,13.979
3694,5000,368,0.9148,15.995
4578,7124,368,0.8689,-100.052
7124,7812,368,0.8767,-33.985
2009,2831,372,0.7713,15.995
2153,5760,373,0.9008,0
5760,8879,373,0.8913,-1.997
5760,8893,373,0.9065,0
5760,10394,373,0.8661,-13.98
5760,11189,373,0.8943,-13.98
5760,12963,373,0.9076,0
5760,14362,373,0.9035,0
5760,14596,373,0.9078,0
5760,14731,373,0.9133,0
5760,15677,373,0.9129,0
2153,8893,373,0.9282,0
8859,8893,373,0.9029,3
8879,8893,373,0.966,1.997
8893,11189,373,0.9215,-13.98
8893,12963,373,0.9288,0
8893,14362,373,0.9487,0
8893,14596,373,0.9524,0
8893,14731,373,0.947,0
8893,15677,373,0.9233,0
2153,11189,373,0.9195,-13.98
10394,11189,373,0.9377,0
11189,12963,373,0.9193,13.98
11189,14362,373,0.9178,13.979
11189,14596,373,0.9206,13.98
11189,14731,373,0.9289,13.979
11189,15677,373,0.9306,13.98
6659,11189,373,0.8883,-13.98
2153,8879,373,0.9263,-1.997
8845,8879,373,0.919,2.006
8859,8879,373,0.9595,1.003
8879,12963,373,0.9175,1.997
8879,14362,373,0.9435,1.997
8879,14596,373,0.9472,1.997
8879,14731,373,0.9462,1.997
8879,15677,373,0.924,1.997
745,10394,373,0.8783,-13.98
2153,6659,373,0.8968,0
2153,12963,373,0.9279,0
2153,14362,373,0.9269,0
2153,14596,373,0.9357,0
2153,14731,373,0.9447,0
2153,15677,373,0.9343,0
14362,14596,373,0.9533,0
14362,14731,373,0.9449,0
14362,15677,373,0.9322,0
8859,14362,373,0.8904,3
12963,14362,373,0.9291,0
6659,12963,373,0.8931,0
6659,15677,373,0.9123,0
745,14596,373,0.9007,0
14596,14731,373,0.9615,0
14596,15677,373,0.9417,0
12963,14596,373,0.9407,0
12963,14731,373,0.9426,0
12963,15677,373,0.9404,0
745,14731,373,0.9093,0
8845,8859,373,0.9501,1.003
14731,15677,373,0.9506,0
2116,2402,374,0.9181,-30.01
2402,9640,374,0.7508,-147.069
2402,9649,374,0.7276,-147.064
1554,2116,374,0.7488,116.058
1554,2794,374,0.8372,-16.031
9640,9649,374,0.8572,0.005
1941,2096,376,0.9159,0
14239,14813,377,0.9458,0
14239,14953,377,0.9387,0
14813,14953,377,0.9632,0
4431,7242,378,0.7547,15.995
4431,7331,378,0.7174,-156.079
7211,7715,378,0.8794,18.011
7242,7715,378,0.8133,-140.084
7244,7715,378,0.9353,-158.095
7715,7889,378,0.9294,158.094
7715,8402,378,0.7311,-2.015
7715,8814,378,0.8914,-32.027
7715,8891,378,0.8329,0
7138,8402,378,0.8039,-14.014
7211,7889,378,0.8287,176.105
7236,7889,378,0.7088,925.56
7242,7889,378,0.9024,18.01
7244,7889,378,0.9343,-0.001
7331,7889,378,0.7725,190.084
7889,8814,378,0.8431,-190.121
7889,8891,378,0.8005,-158.094
8402,8814,378,0.7145,-30.012
8402,8891,378,0.8451,2.015
8402,8999,378,0.7571,-14.019
7211,8402,378,0.7861,15.996
7211,7244,378,0.8425,176.105
7236,7244,378,0.7156,925.561
7242,7244,378,0.8439,18.011
7244,7331,378,0.7278,-190.085
7244,8814,378,0.8633,-190.122
7244,8891,378,0.8502,-158.095
8814,8891,378,0.8422,32.027
7211,8814,378,0.9323,-14.016
7236,8814,378,0.7271,735.439
7242,8814,378,0.819,-172.111
8191,8948,378,0.7354,15.995
7211,8191,378,0.7246,-42.011
7211,8307,378,0.709,-14.017
7211,7242,378,0.9043,158.094
7236,7242,378,0.7886,907.55
7242,7331,378,0.8007,-172.074
7242,8891,378,0.8036,-140.084
7211,7236,378,0.8786,-749.456
7211,8891,378,0.877,18.01
8502,8891,378,0.813,15.994
7331,8502,378,0.7645,15.995
8891,8999,378,0.7417,-16.034
5724,6242,382,0.7987,-99.066
5724,6279,382,0.7143,-99.068
7166,7293,382,0.7508,331.158
5734,6242,382,0.7334,-99.067
6242,6279,382,0.8164,-0.001
6242,7293,382,0.7438,-196.122
6279,7293,382,0.7004,-196.121
7293,8970,382,0.7187,-212.08
5734,6279,382,0.9128,-99.068
2162,2280,384,0.9667,0
5364,6654,385,0.8368,-67.987
10247,10250,387,0.824,-17.027
10247,13897,387,0.7195,-17.027
10250,13897,387,0.826,-0.001
10915,11170,389,0.8418,-0.001
10977,11170,389,0.7122,-0.058
9955,10716,390,0.9511,0
10568,11264,392,0.9592,0
10568,11788,392,0.9636,0
8604,10568,392,0.9456,0
8796,10568,392,0.9749,0
8604,8796,392,0.9446,0
8796,9322,392,0.8886,52.031
8796,11264,392,0.9592,0
8796,11788,392,0.9672,0
8604,9321,392,0.8771,26.015
9321,9322,392,0.8729,26.016
11264,11788,392,0.9566,0
8604,11264,392,0.9321,0
8604,11788,392,0.9312,0
10471,13273,394,0.9664,0
9397,13273,394,0.9369,0
10471,11211,394,0.9766,0
9152,9815,394,0.9689,0
9397,9815,394,0.9561,0
9152,9397,394,0.9587,0
10930,10931,398,0.7224,28.031
10931,11499,398,0.8926,-0.084
3700,5149,400,0.9263,-0.001
10803,10805,401,0.9177,-45.058
10804,10805,401,0.9049,-28.031
10803,10804,401,0.8728,-17.027
8751,9141,402,0.8673,-63.944
8751,8766,402,0.8925,-31.972
7819,9091,403,0.9528,-132.032
7819,9188,403,0.9392,-118.017
7819,10617,403,0.9257,-115.125
7819,10998,403,0.9056,-146.012
7819,11280,403,0.92,-146.012
10998,11280,403,0.9685,0
11280,13345,403,0.9397,-95.916
9091,11280,403,0.9561,-13.979
9188,11280,403,0.9336,-27.995
13345,13348,403,0.8907,-21.982
10998,13345,403,0.9374,-95.916
10617,10998,403,0.8961,-30.887
9091,9188,403,0.9696,14.016
9188,10617,403,0.9129,2.892
10433,10617,403,0.8981,16.908
5239,10985,404,0.7189,18.011
4001,4443,405,0.9154,-0.001
4355,4443,405,0.9474,0.026
4440,4443,405,0.8339,17.027
4443,4444,405,0.7714,44.026
4443,4873,405,0.8249,0
4443,9131,405,0.8888,-216.1
4443,9135,405,0.806,-233.126
4001,4355,405,0.8811,-0.027
4001,4440,405,0.7923,-17.027
4001,4873,405,0.7831,-0.001
4001,6263,405,0.7742,0.011
4001,9131,405,0.825,-216.101
4355,9131,405,0.8523,-216.074
4440,9131,405,0.7636,-199.073
4442,9131,405,0.7733,-278.137
4444,9131,405,0.7893,-260.126
9131,9135,405,0.9329,-17.026
9131,9926,405,0.8638,-19.969
4355,4873,405,0.934,0.026
4355,4444,405,0.8192,44.052
4442,4444,405,0.7879,-18.01
4355,9135,405,0.7628,-233.1
9135,9927,405,0.8826,-19.969
9135,13896,405,0.8577,-19.969
9926,13288,405,0.7978,0.781
9927,13288,405,0.7888,17.807
13288,13896,405,0.812,-17.807
11331,11332,405,0.8396,-17.027
11332,13896,405,0.7612,236.069
9927,11332,405,0.7683,-236.069
9926,9927,405,0.9425,-17.027
9927,13896,405,0.9331,0
4355,4440,405,0.8065,-17.001
9926,11331,405,0.775,-236.069
9926,13896,405,0.8965,-17.027
4966,5321,406,0.9717,-0.002
4966,10042,406,0.965,-180.036
10042,10841,406,0.966,0
8688,12445,407,0.8059,-39.036
12440,12445,407,0.874,-24
12444,12445,407,0.9314,-38.016
4610,5123,407,0.7839,69.022
4895,5123,407,0.8218,-41.027
4301,5048,407,0.9402,0
4301,8688,407,0.9326,0
8688,12444,407,0.7935,-1.02
12440,12444,407,0.9114,14.016
5048,8688,407,0.9453,0
4895,8688,407,0.8003,15.995
5040,7648,409,0.9216,0
9417,10545,410,0.8182,-15.984
2191,3532,410,0.7307,-3
2191,5041,410,0.7108,-17.016
2191,5691,410,0.7704,-51
5829,9346,410,0.917,-14.016
8835,9346,410,0.7243,-72.995
9346,10236,410,0.8522,-53.973
9346,10665,410,0.8974,-14.015
5041,8835,410,0.7684,-14.016
8835,9417,410,0.787,-0.985
6916,8835,410,0.7657,-14.016
4511,5041,410,0.7328,69.021
5829,8574,410,0.8561,-14.016
8574,10665,410,0.9105,-14.016
3532,5041,410,0.8124,-14.016
5041,5691,410,0.8353,-33.984
5041,9880,410,0.9021,-67.987
3532,5691,410,0.8647,-48
5691,10268,410,0.8891,-67.987
9880,10268,410,0.7957,-33.984
5829,10236,410,0.8616,-67.989
2209,2238,411,0.9119,49.98
1606,2238,411,0.8417,15.959
1871,2957,411,0.8549,1.979
1833,3641,411,0.8554,15.959
1871,3641,411,0.8846,-12.036
1833,1871,411,0.8671,27.995
1833,2238,411,0.8464,31.99
1631,1871,411,0.9086,-14.016
7465,8333,414,0.9083,0
7753,8333,414,0.907,29.994
14472,15401,415,0.9311,0
14643,15401,415,0.9491,0
14853,15401,415,0.9496,0
15002,15401,415,0.9349,0
15397,15401,415,0.8582,9.984
14320,14914,415,0.9467,0
14484,14914,415,0.7767,-2.016
14664,14914,415,0.9503,0
14847,14914,415,0.95,0
14914,15031,415,0.9702,0
14914,15396,415,0.9323,0
13730,14914,415,0.924,0
14853,15084,415,0.8805,0
15084,15141,415,0.9571,0
15084,15201,415,0.9448,0
13564,15084,415,0.8684,-0.001
14472,15201,415,0.925,0
14853,15201,415,0.9021,0
15002,15201,415,0.881,0
15141,15201,415,0.9558,0
13564,15201,415,0.8918,0
14108,15201,415,0.9137,0
113,628,415,0.8988,-14.016
571,628,415,0.8351,39.011
610,628,415,0.8451,26.016
628,635,415,0.8936,-14.016
113,635,415,0.8838,-28.031
113,14108,415,0.8973,12
13564,14108,415,0.895,0
14108,14472,415,0.9411,0
14108,14643,415,0.906,0
14108,14853,415,0.9187,0
14108,15141,415,0.9286,0
467,525,415,0.8367,14.016
525,571,415,0.83,14.016
14472,14643,415,0.9576,0
14643,14853,415,0.974,0
14643,15002,415,0.9538,0
14643,15141,415,0.8811,0
14320,15396,415,0.9509,0
14664,15396,415,0.9584,0
14847,15396,415,0.9762,0
15031,15396,415,0.9226,0
15396,15397,415,0.818,2.016
13730,15396,415,0.9048,0
14320,14847,415,0.9567,0
14664,14847,415,0.9669,0
14847,15031,415,0.931,0
13730,14847,415,0.913,0
14484,15397,415,0.8461,0
13564,15141,415,0.8877,-0.001
14320,14664,415,0.9741,0
14320,15031,415,0.9315,0
14320,15397,415,0.8251,2.016
13730,14320,415,0.9021,0
14472,15141,415,0.9304,0
14853,15141,415,0.9055,0
14664,15031,415,0.946,0
14664,15397,415,0.8313,2.016
13730,14664,415,0.9014,0
13730,15031,415,0.9202,0
111,15397,415,0.9094,0
467,571,415,0.819,28.031
14472,14853,415,0.9688,0
14472,15002,415,0.9571,0
14853,15002,415,0.9624,0
10297,14427,416,0.9641,0.036
10304,14427,416,0.9632,0
10674,14427,416,0.9645,0
11898,14427,416,0.9727,0
12541,14427,416,0.9691,0
8811,10499,416,0.985,0
8811,10860,416,0.9821,0
8811,11315,416,0.9799,0
10304,11898,416,0.9791,0
10674,11898,416,0.9816,0
11898,12541,416,0.9726,0
11898,13338,416,0.9644,0
10304,10499,416,0.9654,0
10499,10860,416,0.9868,0
10499,11315,416,0.9853,0
10304,12541,416,0.9746,0
10674,12541,416,0.9735,0
10304,10860,416,0.9648,0
10674,10860,416,0.9653,0
10860,11315,416,0.9861,0
10304,10674,416,0.987,0
10304,11315,416,0.9652,0
10674,11315,416,0.9637,0
1756,1875,418,0.7604,101.048
1875,3345,418,0.7717,18.009
4456,5666,421,0.8233,-44.026
4456,5987,421,0.8689,-67.988
4456,6892,421,0.7835,-30.01
5653,5666,421,0.8698,409.077
5666,5987,421,0.7632,-23.962
5666,6892,421,0.8143,14.016
5237,7115,423,0.8019,113.084
5911,7115,423,0.7973,147.068
7113,7115,423,0.8694,-18.01
5237,5911,423,0.8824,-33.984
6765,8961,424,0.7178,-0.018
2021,2192,425,0.7419,246.121
2021,2223,425,0.7194,0
12039,12990,426,0.7924,-14.016
12414,12990,426,0.8175,-14.016
12990,13605,426,0.7704,-9.984
12990,13649,426,0.742,14.016
12990,13979,426,0.7622,14.016
11578,12039,426,0.9569,0
11578,12414,426,0.9892,0
11578,13605,426,0.8485,-24
11578,13649,426,0.9003,0
11578,13979,426,0.9043,0
12039,12414,426,0.9556,0
12039,13605,426,0.8293,-24
12039,13649,426,0.8991,0
12039,13979,426,0.8928,0
12414,13605,426,0.8498,-24
12414,13649,426,0.9041,0
12414,13979,426,0.9037,0
13605,13649,426,0.792,24
13649,13979,426,0.9265,0
13605,13979,426,0.7898,24
3615,6833,427,0.7278,-31.99
14213,15073,428,0.9737,0
14346,15073,428,0.9661,0
14696,15073,428,0.9736,0
14860,15073,428,0.9685,0
14911,15073,428,0.9777,0
15006,15073,428,0.9759,0
15073,15171,428,0.9773,0
15073,15231,428,0.9714,0
15073,15313,428,0.9675,0
15073,15353,428,0.9742,0
14213,15353,428,0.9637,0
14346,15353,428,0.9572,0
14696,15353,428,0.9585,0
14860,15353,428,0.9695,0
14911,15353,428,0.9699,0
15006,15353,428,0.9629,0
15171,15353,428,0.9587,0
15231,15353,428,0.9569,0
15313,15353,428,0.965,0
14213,14860,428,0.9804,0
14346,14860,428,0.9717,0
14696,14860,428,0.967,0
14860,14911,428,0.9699,0
14860,15006,428,0.9667,0
14860,15171,428,0.9648,0
14860,15231,428,0.9542,0
14860,15313,428,0.9724,0
14213,15231,428,0.9626,0
14346,15231,428,0.9705,0
14696,15231,428,0.979,0
14911,15231,428,0.9668,0
15006,15231,428,0.9825,0
15171,15231,428,0.9826,0
15231,15313,428,0.9502,0
14213,14346,428,0.9745,0
14213,14696,428,0.9746,0
14213,14911,428,0.9726,0
14213,15006,428,0.9715,0
14213,15171,428,0.9724,0
14213,15313,428,0.9705,0
14346,14911,428,0.968,0
14696,14911,428,0.9726,0
14911,15006,428,0.9739,0
14911,15171,428,0.9722,0
14911,15313,428,0.9669,0
14346,15313,428,0.9615,0
14696,15313,428,0.961,0
15006,15313,428,0.959,0
15171,15313,428,0.961,0
14346,15171,428,0.9771,0
14696,15171,428,0.9846,0
15006,15171,428,0.9886,0
14346,14696,428,0.984,0
14696,15006,428,0.9869,0
14346,15006,428,0.9789,0
4890,7350,429,0.8514,14.015
7350,8279,429,0.9729,0
5601,6555,429,0.9499,0
6555,7013,429,0.9014,0
4890,5601,429,0.8581,-44.026
5507,5601,429,0.8616,-44.026
5601,6145,429,0.8566,44.027
5601,7013,429,0.9187,0
4704,6145,429,0.9064,-0.993
4890,6145,429,0.9759,0
5507,6145,429,0.9741,0.001
6002,6145,429,0.9096,67.988
6145,6781,429,0.9523,-0.001
6145,7563,429,0.8484,-67.988
6145,8279,429,0.8473,14.015
4890,6002,429,0.9146,-67.988
5507,6002,429,0.918,-67.988
6002,6781,429,0.8893,67.988
6002,7563,429,0.8885,0.001
4704,5507,429,0.9085,-0.993
4890,5507,429,0.9846,0
5507,6781,429,0.958,0
5507,7563,429,0.8482,-67.987
5507,8279,429,0.8542,14.015
4890,8279,429,0.8657,14.015
4890,7563,429,0.8449,-67.987
4704,4890,429,0.9141,-0.993
4890,6781,429,0.9569,0
4704,6781,429,0.8926,-0.993
2253,2336,430,0.9151,-0.058
2336,2351,430,0.9009,0.094
2253,2351,430,0.9712,0.036
10105,10603,432,0.8152,-11.191
10603,11233,432,0.963,-28.031
3717,4794,433,0.8105,-99.065
6385,6665,434,0.8021,-42.049
6665,6824,434,0.7841,42.048
6665,7446,434,0.9846,0.001
6344,7710,434,0.789,15.995
6344,6385,434,0.8053,250.142
6358,6385,434,0.8343,76.053
6385,6700,434,0.8646,-58.042
6385,6824,434,0.9344,0
6385,7446,434,0.8132,-42.047
6344,6700,434,0.7827,192.1
6358,6700,434,0.8149,18.011
6700,6824,434,0.8497,58.042
6344,6358,434,0.816,174.089
6344,6824,434,0.7868,250.142
6358,6824,434,0.8104,76.053
6824,7446,434,0.7998,-42.047
6748,6757,437,0.8629,1.002
12173,12235,438,0.7877,-0.036
12172,12181,438,0.843,-1.003
12173,12181,438,0.8002,-3
12181,12184,438,0.7726,-0.993
12172,12184,438,0.8907,-1.997
12173,12184,438,0.7997,-3.993
12172,12173,438,0.9414,1.997
8665,10266,439,0.8546,-17.026
2176,10266,439,0.8339,-136.052
8509,8511,440,0.8287,0.002
8062,8511,440,0.7895,-99.067
8358,8376,440,0.7986,0.001
8376,8509,440,0.7492,-425.229
7879,8358,440,0.7688,-99.069
8062,8509,440,0.7945,-99.069
1773,2251,441,0.7238,128.096
1773,2338,441,0.7291,371.182
13619,13751,442,0.8303,-14.015
13619,14044,442,0.7552,-42.047
13751,13885,442,0.7852,-14.016
13751,14044,442,0.7963,-28.032
13885,14044,442,0.7669,-14.016
11053,11073,444,0.8897,1.003
11053,11088,444,0.8958,-1.003
11061,11073,444,0.8569,58.042
11073,11088,444,0.8096,-2.006
11073,11766,444,0.8502,-27.995
2896,3974,447,0.8667,18.011
2942,3974,447,0.7158,18.011
2896,2942,447,0.7075,0
9568,9838,449,0.8101,0
2374,2425,450,0.8292,0.04
2374,3953,450,0.7004,-113.081
3953,3972,450,0.8723,-0.001
10068,10074,451,0.8589,-1.003
7618,9409,452,0.7817,0
3207,3241,455,0.7754,882.42
5157,5303,459,0.8444,329.12
5303,5389,459,0.7607,-0.205
9703,10500,461,0.9264,0
9703,10840,461,0.843,-14.016
10500,10840,461,0.8422,-14.017
10825,10840,461,0.8677,63.944
14250,15143,466,0.9432,-14.016
14716,15143,466,0.9631,0
